Dist_Name,avg_elevation,min_elevation,max_elevation,avg_rainfall_mm,max_rainfall_mm,avg_temp,min_temp,max_temp,avg_air_pressure,DFSI,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Human_fatality,Human_injured,Population,Mean_Flood_Duration,State_Name
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.010063257516087,1.199971728,0.445297237,0.754674491,111.0,9.0,2180689.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,14.789011344691492,1.199971728,0.445297237,0.754674491,111.0,9.0,2180689.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.634530172393664,6.380614515,4.196110632,2.184503883,111.0,9.0,2180689.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.413478259569072,6.380614515,4.196110632,2.184503883,111.0,9.0,2180689.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.010063257516087,6.380614515,4.196110632,2.184503883,111.0,9.0,2180689.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,14.789011344691492,6.380614515,4.196110632,2.184503883,111.0,9.0,2180689.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.634530172393664,1.199971728,0.445297237,0.754674491,111.0,9.0,517758.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.413478259569072,1.199971728,0.445297237,0.754674491,111.0,9.0,517758.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.010063257516087,1.199971728,0.445297237,0.754674491,111.0,9.0,517758.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,14.789011344691492,1.199971728,0.445297237,0.754674491,111.0,9.0,517758.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.634530172393664,6.380614515,4.196110632,2.184503883,111.0,9.0,517758.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.413478259569072,6.380614515,4.196110632,2.184503883,111.0,9.0,517758.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,15.010063257516087,6.380614515,4.196110632,2.184503883,111.0,9.0,517758.0,5.0,Himachal Pradesh
Bilaspur,589.0,589.0,589.0,2.5045668233713902,101.4,21.196843519140362,2.4,45.8,1009.549563465413,14.789011344691492,6.380614515,4.196110632,2.184503883,111.0,9.0,517758.0,5.0,Himachal Pradesh
Birbhum,58.0,58.0,58.0,3.7049026192075223,108.3,25.617461383478847,7.7,43.4,1008.1645399597045,16.588413943958574,4.557102699,0.073826304,4.483276395,186.0,1.0,4082552.0,31.0,West Bengal
Bishnupur,,,,,,,,,,5.479314363347237,3.487839839,3.486841412,0.000998427,1.0,0.0,299943.0,6.0,Manipur
Biswanath,,,,,,,,,,14.377846930502969,5.175865068,2.020191719,3.155673349,56.0,1.0,666698.0,10.0,Assam
Bokaro,,,,,,,,,,10.052560471915164,1.369848729,1.347818433,0.022030296,12.0,1.0,2426002.0,2.0,Jharkhand
Bongaigaon,,,,,,,,,,15.001631836615058,11.75738514,3.469432123,8.287953017,79.0,1.0,803266.0,11.0,Assam
Botad,,,,,,,,,,13.385629591123912,0.962947549,0.085839662,0.877107887,38.0,1.0,737921.0,17.0,Gujarat
Budaun,,,,,,,,,,16.11888766407801,3.899941243,0.043402472,3.856538771,90.0,4.0,3653296.0,23.0,Uttar Pradesh
Bulandshahr,,,,,,,,,,16.156742626782666,4.647089954,0.043817515,4.603272439,142.0,1.0,4116049.0,24.0,Uttar Pradesh
Buldana,,,,,,,,,,14.778399410216522,0.570331597,0.427298223,0.143033374,92.0,7.0,2939030.0,3.0,Maharashtra
Buldhana,648.0,648.0,648.0,4.290877192982456,130.0,27.00959700872455,7.5,43.0,1009.713364674278,,,,,,,,,Maharashtra
Bundi,266.0,266.0,266.0,2.4860980523841505,139.1,24.623505708529215,2.7,47.2,1008.9911349899262,15.82948386480906,2.12987866,0.138460405,1.991418255,137.0,4.0,1323567.0,17.0,Rajasthan
Burhanpur,,,,,,,,,,12.778778889751598,0.821960718,0.136420671,0.685540047,15.0,10.0,917654.0,6.0,Madhya Pradesh
Buxar,,,,,,,,,,15.01252575840675,5.8158623,0.526160857,5.289701443,89.0,0.0,2014287.0,25.0,Bihar
Cachar,21.0,21.0,21.0,10.181510164569216,289.1,25.64587084148728,8.0,40.0,1009.0120214909334,18.140456924041366,9.573358688,0.339758463,9.233600225,194.0,33.0,2105643.0,8.0,Assam
Central,,,,,,,,,,11.556032138850329,7.250541685,0.0,7.250541685,5.0,13.0,1667718.0,3.0,Delhi
Chamarajanagar,760.0,760.0,760.0,2.950540315876974,70.4,24.250041562759765,12.4,40.1,1011.1372402327515,,,,,,,,,Karnataka
Chamarajanagara,,,,,,,,,,12.976241045034715,2.083532915,0.145853665,1.93767925,20.0,1.0,1089392.0,9.0,Karnataka
Chamba,,,,,,,,,,14.895307241291423,0.400300346,0.191863584,0.208436762,125.0,13.0,586226.0,5.0,Himachal Pradesh
Chamoli,,,,,,,,,,18.05798993917151,1.044647093,0.05612071,0.988526383,1546.0,75.0,426828.0,4.0,Uttarakhand
Champawat,,,,,,,,,,12.273131236919184,1.472908997,0.256522301,1.216386696,26.0,14.0,293584.0,2.0,Uttarakhand
Champhai,,,,,,,,,,11.253727492530876,0.919185436,0.0,0.919185436,9.0,8.0,136805.0,3.0,Mizoram
Chandauli,,,,,,,,,,14.75193730729792,8.940225734,1.049386239,7.890839495,40.0,1.0,2179069.0,28.0,Uttar Pradesh
Chandel,,,,,,,,,,7.865775829637234,0.632996,0.002124825,0.630871175,0.0,0.0,125173.0,7.0,Manipur
Chandigarh,347.0,347.0,347.0,4.0076218041485765,302.0,23.500059898173106,1.0,46.0,1008.7715337423314,8.444719669556333,0.001739235,0.000745464,0.000993771,17.0,13.0,897511.0,2.0,Chandigarh
Chandrapur,204.7481405488587,191.0,227.0,4.803897723729342,136.9,28.076250320595026,5.1,47.9,1008.4211215580928,16.530213646482306,1.760192182,0.535308039,1.224884143,114.0,20.0,2348545.0,5.0,Maharashtra
Changlang,,,,,,,,,,11.251637398872711,2.538486995,0.021259348,2.517227647,4.0,1.0,183018.0,5.0,Arunachal Pradesh
Charaideo,,,,,,,,,,14.498483193678696,16.05397104,0.010879162,16.04309188,50.0,1.0,496227.0,18.0,Assam
Charki Dadri,,,,,,,,,,9.619373407745462,0.854921696,0.002355435,0.852566261,2.0,0.0,545880.0,7.0,Haryana
Chatra,,,,,,,,,,11.172518237918649,0.37639693,0.036811514,0.339585416,8.0,3.0,1313082.0,2.0,Jharkhand
Chengalpattu,,,,,,,,,,14.338825559345638,4.817890104,2.065380723,2.752509381,36.0,4.0,3240797.0,10.0,Tamil Nadu
Chennai,8.0,6.0,10.0,7.020199115044248,344.9,28.977219815917707,17.2,43.6,1008.8034246575343,16.62215635244921,4.645634657,1.072848464,3.572786193,238.0,21.0,5558758.0,8.0,Tamil Nadu
Chhatarpur,221.5,217.0,226.0,3.0022834116856947,139.1,25.184754869039622,3.4,47.3,1008.4800537273338,12.460824774657857,1.27766675,0.251215844,1.026450906,12.0,0.0,2100270.0,6.0,Madhya Pradesh
Chhindwara,675.0,675.0,675.0,3.135527199462727,80.8,23.797716588314305,5.2,43.0,1009.5490261920752,13.955243811560596,0.626598635,0.382961008,0.243637627,33.0,6.0,2383077.0,5.0,Madhya Pradesh
Chikkaballapura,811.1005558362809,672.0,857.0,2.825972713491663,82.9,23.65421930267812,10.0,40.1,1011.2943911066195,13.40917971659012,0.292140809,0.110670649,0.18147016,34.0,7.0,1326139.0,7.0,Karnataka
Chikkamagaluru,0.0,0.0,0.0,5.115272448196469,90.5,27.430621642363775,14.6,42.3,1012.464313123561,13.92807228565061,1.355001002,0.868566012,0.48643499,40.0,6.0,1168539.0,7.0,Karnataka
Chirang,,,,,,,,,,14.327177071038736,2.875769392,0.021873585,2.853895807,56.0,1.0,616102.0,9.0,Assam
Chitradurga,724.0,724.0,724.0,3.6771509167842034,128.0,25.368997289972903,9.3,41.0,1010.5676292813969,14.586114591603268,0.426895091,0.23997582,0.186919271,99.0,3.0,1798153.0,9.0,Karnataka
Chitrakoot,,,,,,,,,,14.4798686527041,2.917583682,0.454897641,2.462686041,41.0,3.0,1269815.0,24.0,Uttar Pradesh
Chittaurgarh,,,,,,,,,,9.594135959660097,1.068551638,1.101782041,0.033230403,4.0,0.0,1838803.0,10.0,Rajasthan
Chittoor,,,,,,,,,,14.968531993958036,0.573483172,0.068957975,0.504525197,124.0,0.0,4580686.0,8.0,Andhra Pradesh
Chittorgarh,404.0,404.0,404.0,2.2134989926124917,117.7,24.294963062458024,2.0,46.4,1009.3545332437877,,,,,,,,,Rajasthan
Chota Udaipur,,,,,,,,,,11.771129154593742,0.859683354,0.747200646,0.112482708,22.0,0.0,1206205.0,16.0,Gujarat
Churachandpur,,,,,,,,,,8.413451680279724,1.167264968,0.2279733,0.939291668,0.0,0.0,257051.0,7.0,Manipur
Churu,290.0,290.0,290.0,2.0062095032397407,125.0,25.533003003003,-1.9,50.8,1008.5890530557422,15.457609817828727,0.776519408,0.00062635,0.775893058,43.0,14.0,2206492.0,25.0,Rajasthan
Coimbatore,508.8044654939107,396.0,1041.0,4.610159224645206,163.7,25.861389264772214,8.8,40.0,1011.5457989690722,15.81294135542745,0.519629022,0.20279264,0.316836382,142.0,24.0,4180340.0,5.0,Tamil Nadu
Cooch Behar,41.0,41.0,41.0,11.314620535714285,261.9,25.593504604944258,5.1,40.0,1008.7257891202149,17.04587802487752,7.872524259,0.371070198,7.501454061,337.0,3.0,3286533.0,8.0,West Bengal
Cuddalore,5.0,5.0,5.0,7.046433439345752,281.9,28.479696394686908,17.9,42.1,1008.8282360831656,15.662049981665302,6.561569456,0.689771711,5.871797745,63.0,10.0,2998319.0,4.0,Puducherry
Cuddalore,3.0,3.0,3.0,6.4650454545454545,281.9,28.21328273244782,9.6,42.1,1008.9350570852922,15.662049981665302,6.561569456,0.689771711,5.871797745,63.0,10.0,2998319.0,4.0,Tamil Nadu
Cuttack,27.0,27.0,27.0,6.00280731603573,195.1,26.99033567948024,8.3,45.5,1008.026955256457,17.44880793951162,13.14840204,1.638891263,11.50951078,285.0,2.0,2887779.0,16.0,Odisha
Dadra & Nagar Haveli,,,,,,,,,,9.82021116955276,3.614704922,0.645537217,2.969167705,10.0,0.0,618459.0,1.0,Dadra & Nagar Have
Dakshin Bastar Dantewada,,,,,,,,,,7.263513106542463,1.73160173,0.05840241,1.67319932,0.0,0.0,332104.0,7.0,Chhattisgarh
Dakshin Dinajpur,0.0,0.0,0.0,4.990337423312883,100.4,24.716257668711656,6.6,39.7,1008.2969325153374,16.243608173190268,3.854366613,0.005980479,3.848386134,190.0,3.0,1838248.0,24.0,West Bengal
Dakshina Kannada,67.0,32.0,102.0,14.707142857142857,283.7,27.426800216567408,17.2,38.3,1009.5011939810271,16.67252490434371,1.44861205,0.422123179,1.026488871,117.0,41.0,2388502.0,8.0,Karnataka
Daman,5.0,0.0,10.0,5.5081447963800905,217.3,27.12926093514329,14.4,40.6,1008.854298642534,5.2337505446842085,2.853534384,1.308995942,1.544538442,0.0,0.0,190125.0,7.0,Dadra and Nagar Haveli and Daman and Diu
Damoh,369.0,369.0,369.0,3.3869711215580924,132.3,24.85594358629953,4.7,46.2,1008.8466756212223,12.953807470822902,1.37672163,0.183081246,1.193640384,26.0,0.0,1437365.0,6.0,Madhya Pradesh
Darbhanga,47.0,47.0,47.0,3.882672934855608,133.0,24.336467427803896,5.8,42.1,1008.1777703156481,17.744619139380248,10.08119281,0.024744941,10.05644787,207.0,9.0,4562640.0,18.0,Bihar
Darjeeling,2127.0,2127.0,2127.0,10.971189591078067,233.9,13.503579059829061,-2.7,25.0,1012.9963948973932,,,,,,,,,West Bengal
Darjiling,,,,,,,,,,18.01898148587533,2.014600116,0.096238867,1.918361249,548.0,63.0,1849559.0,11.0,West Bengal
Darrang,,,,,,,,,,16.49301020590384,15.62408864,3.822695958,11.80139268,150.0,3.0,1126535.0,9.0,Assam
Datia,227.0,227.0,227.0,4.0195530726256985,141.0,26.317454776261506,1.9,48.2,1008.6130960376091,11.492406961849484,2.46515688,0.299925165,2.165231715,9.0,0.0,955153.0,6.0,Madhya Pradesh
Dausa,,,,,,,,,,13.21177452936812,0.503371084,0.004574126,0.498796958,17.0,3.0,2162212.0,30.0,Rajasthan
Davanagere,,,,,,,,,,14.5671206333669,0.757147753,0.419899366,0.337248387,57.0,6.0,2110205.0,11.0,Karnataka
Davangere,620.0,620.0,620.0,3.1622565480188047,83.0,25.32491605104097,13.1,41.4,1010.5407656145063,,,,,,,,,Karnataka
Debagarh,,,,,,,,,,11.204453176669588,2.166747854,2.19247626,0.025728406,36.0,0.0,351390.0,32.0,Odisha
Dehradun,620.5,558.0,683.0,7.107419758232597,177.0,21.985880758807586,2.0,43.0,1009.4599597585513,16.331394182480402,1.565549733,0.084799737,1.480749996,232.0,17.0,2132260.0,6.0,Uttar Pradesh
Deoghar,,,,,,,,,,10.195271519719046,0.900022929,0.088257849,0.81176508,3.0,0.0,1878226.0,4.0,Jharkhand
Deoria,,,,,,,,,,17.491668267861357,7.998150162,0.303328624,7.694821538,211.0,11.0,3288259.0,19.0,Uttar Pradesh
Devbhumi Dwarka,7.5,5.0,10.0,3.7973684210526315,308.1,26.74345878136201,10.7,39.2,1009.308596373405,12.768307391455854,0.632384691,0.65675835,0.024373659,59.0,2.0,898223.0,20.0,Gujarat
Dewas,,,,,,,,,,13.55760707742869,1.037523564,0.405980697,0.631542867,17.0,18.0,1839994.0,5.0,Madhya Pradesh
Dhalai,,,,,,,,,,11.161184783193038,1.167627679,0.830802532,0.336825147,12.0,1.0,436885.0,4.0,Tripura
Dhamtari,,,,,,,,,,9.737562775263704,1.523869436,1.570806706,0.04693727,13.0,1.0,897907.0,1.0,Chhattisgarh
Dhanbad,,,,,,,,,,8.927454083908186,1.331577575,1.123698027,0.207879548,1.0,1.0,3014375.0,1.0,Jharkhand
Dhar,581.0,581.0,581.0,3.139959704499664,284.9,24.542310275352584,6.8,43.4,1009.8787777031565,12.222735675425495,0.815779757,0.487835201,0.327944556,14.0,0.0,2722423.0,5.0,Madhya Pradesh
Dharmapuri,396.0,396.0,396.0,3.190524193548387,62.3,26.034206989247313,13.6,42.1,1010.1026209677419,12.963906917019216,0.764553583,0.519672081,0.244881502,28.0,4.0,1771524.0,6.0,Tamil Nadu
Dharwad,678.0,678.0,678.0,2.956749496306246,144.1,24.318535930154468,11.3,40.3,1010.7479516453996,15.72960889374524,0.419364228,0.136242811,0.283121417,123.0,30.0,2085599.0,7.0,Karnataka
Dhaulpur,,,,,,,,,,14.322869345442635,3.16604113,0.385474633,2.780566497,62.0,0.0,1501877.0,21.0,Rajasthan
Dhemaji,,,,,,,,,,17.531994905456393,10.8217802,1.436232391,9.385547809,162.0,35.0,702202.0,9.0,Assam
Dhenkanal,,,,,,,,,,14.83228359745756,1.607306371,0.725516959,0.881789412,140.0,0.0,1387551.0,28.0,Odisha
Dhubri,17.5,0.0,35.0,11.139706578324658,363.4,25.314131875414184,6.2,39.9,1008.7093941717792,16.416419374958934,11.79092943,2.559481456,9.231447974,141.0,3.0,1376422.0,12.0,Assam
Dhule,,,,,,,,,,13.905379214570328,0.703409115,0.475721838,0.227687277,58.0,4.0,2456650.0,4.0,Maharashtra
Dibrugarh,110.0,110.0,110.0,8.549306296691569,195.1,24.744531672983218,5.7,39.0,1009.4080591000672,18.06823270299057,14.95295738,3.039084044,11.91387334,147.0,47.0,1510242.0,10.0,Assam
Dima Hasao,680.0,680.0,680.0,4.333109469442579,269.4,20.879919408999328,4.9,34.1,1010.4850906648758,13.785682728615216,1.849797408,0.192925704,1.656871704,41.0,1.0,288305.0,8.0,Assam
Dimapur,,,,,,,,,,8.881072108678037,1.720970931,0.004473913,1.716497018,1.0,0.0,510639.0,4.0,Nagaland
Dindigul,2339.0,2339.0,2339.0,5.778494623655914,77.5,13.336155913978494,3.0,26.6,1012.7612231182795,14.460504975996663,0.458409501,0.079067201,0.3793423,52.0,12.0,2457758.0,6.0,Tamil Nadu
Dindori,,,,,,,,,,10.83104980705238,1.451159302,0.207929959,1.243229343,3.0,0.0,917721.0,7.0,Madhya Pradesh
Diu,10.0,10.0,10.0,2.476091336467428,112.4,27.295634654130286,11.8,42.7,1009.004432505037,4.269141538160504,5.79981831,4.979981831,0.819836479,0.0,0.0,67412.0,7.0,Gujarat
Doda,,,,,,,,,,14.487666525517204,0.541398151,0.270867996,0.270530155,122.0,34.0,563657.0,4.0,Jammu & Kashmir
Dohad,,,,,,,,,,12.50521505039512,0.331645594,0.201923678,0.129721916,25.0,0.0,2742293.0,25.0,Gujarat
Dumka,,,,,,,,,,10.5848069481936,0.826039058,0.598250003,0.227789055,8.0,0.0,1522340.0,6.0,Jharkhand
Dungarpur,,,,,,,,,,12.3151833538887,0.586707161,0.388930127,0.197777034,10.0,3.0,1670388.0,30.0,Rajasthan
Durg,292.0,292.0,292.0,3.6596373404969778,91.6,25.78388179986568,7.8,44.1,1008.5995298858294,11.387358838485303,1.029480865,0.598727155,0.43075371,16.0,0.0,2010685.0,2.0,Madhya Pradesh
East,,,,,,,,,,14.147611779485713,0.1,0.0,0.1,0.0,0.0,1368632.0,7.0,Delhi
East Champaran,83.0,83.0,83.0,4.493745796906523,147.1,23.687357094821788,3.7,42.2,1008.4773369199731,,,,,,,,,Bihar
East District,,,,,,,,,,13.733855784396166,0.934153719,0.10298745,0.831166269,146.0,8.0,337891.0,2.0,Sikkim
East Garo Hills,,,,,,,,,,10.696820929375155,0.691122728,0.004744409,0.686378319,20.0,0.0,188522.0,4.0,Meghalaya
East Godavari,46.0,46.0,46.0,3.943010752688172,109.1,28.231384408602153,15.9,44.0,1008.3030913978495,17.021823993758144,6.191781457,2.48908494,3.702696517,222.0,1.0,5569277.0,9.0,Andhra Pradesh
East Jaintia Hills,,,,,,,,,,9.65998633260374,1.649728103,0.02228155,1.627446553,4.0,0.0,150787.0,5.0,Meghalaya
East Kameng,,,,,,,,,,7.516648699454786,1.388336152,0.061410827,1.326925325,0.0,0.0,87734.0,2.0,Arunachal Pradesh
East Khasi Hills,1509.6129165804182,1312.0,1598.0,9.524103335841485,386.1,17.394204098530324,-0.7,31.6,1011.6660510409671,12.893531577652482,1.226830999,0.077062889,1.14976811,20.0,9.0,1005453.0,2.0,Meghalaya
East Nimar,,,,,,,,,,9.24772357188089,1.041803014,1.03067221,0.011130804,4.0,0.0,1518478.0,7.0,Madhya Pradesh
East Siang,155.0,155.0,155.0,14.40678246484698,296.9,24.009996785599487,9.0,39.0,1009.8621222296844,13.92916281791021,3.916385666,1.35629866,2.560087006,13.0,668.0,86959.0,6.0,Arunachal Pradesh
East Singhbhum,134.0,128.0,140.0,3.58609805238415,86.0,26.1144966442953,8.0,45.1,1008.116845637584,,,,,,,,,Bihar
Ernakulam,5.0,1.0,9.0,8.714321692411014,169.2,26.992703744493394,17.0,38.6,1009.6080121145374,16.88354555320735,5.103357738,3.843019755,1.260337983,136.0,61.0,3428525.0,5.0,Kerala
Erode,,,,,,,,,,14.637086139673444,1.28966656,0.635350328,0.654316232,64.0,9.0,2286982.0,6.0,Tamil Nadu
Etah,,,,,,,,,,14.857222982218246,1.185341675,0.000451786,1.184889889,106.0,1.0,2068262.0,23.0,Uttar Pradesh
Etawah,,,,,,,,,,17.067086494018813,8.738456012,0.23711024,8.501345772,184.0,13.0,1845391.0,18.0,Uttar Pradesh
Faizabad,,,,,,,,,,16.85165548633664,4.054677701,0.247188018,3.807489683,207.0,5.0,3092832.0,18.0,Uttar Pradesh
Faridabad,,,,,,,,,,13.063797652273236,6.911149485,0.0,6.911149485,14.0,2.0,2383525.0,7.0,Haryana
Faridkot,,,,,,,,,,12.569999024995894,4.441457773,0.0,4.441457773,15.0,1.0,659286.0,5.0,Punjab
Farrukhabad,,,,,,,,,,14.975491783899162,6.314129092,0.099039455,6.215089637,76.0,0.0,2145188.0,20.0,Uttar Pradesh
Fatehabad,,,,,,,,,,12.608094599668735,9.544000142,0.0,9.544000142,4.0,6.0,1056284.0,6.0,Haryana
Fatehgarh Sahib,,,,,,,,,,12.183871093468309,0.476176498,0.0,0.476176498,37.0,1.0,640240.0,5.0,Punjab
Fatehpur,,,,,,,,,,15.880027904370005,6.194245238,0.497518236,5.696727002,94.0,1.0,3038415.0,16.0,Uttar Pradesh
Fazilka,,,,,,,,,,12.711655400142604,4.742047502,0.0,4.742047502,13.0,0.0,1143916.0,7.0,Punjab
Firozabad,,,,,,,,,,16.085013203174043,4.216316792,0.0,4.216316792,62.0,21.0,2948291.0,21.0,Uttar Pradesh
Firozpur,,,,,,,,,,14.946469180526158,8.113945312,0.027828753,8.086116559,79.0,1.0,1057444.0,8.0,Punjab
Gadag,661.0,661.0,661.0,3.0911617312072894,122.2,25.631852654387867,11.0,40.6,1009.5278038952316,15.077883110523665,0.935237691,0.161614128,0.773623563,82.0,8.0,1218001.0,10.0,Karnataka
Gadchiroli,,,,,,,,,,16.028387315575035,1.859313068,0.196356508,1.66295656,90.0,15.0,1183215.0,4.0,Maharashtra
Gajapati,,,,,,,,,,12.730445509094396,0.776854184,0.1973271,0.579527084,25.0,0.0,638094.0,29.0,Odisha
Ganderbal,,,,,,,,,,13.968864401256017,1.994547665,0.499016366,1.495531299,58.0,13.0,559525.0,6.0,Jammu & Kashmir
Gandhinagar,0.0,0.0,0.0,4.695727482678984,261.9,27.806155097613885,7.3,50.3,1008.5871442276942,14.150495722380777,1.280221069,0.000328815,1.279892254,49.0,2.0,1324292.0,25.0,Gujarat
Ganganagar,176.0,176.0,176.0,1.5455882352941175,84.1,24.95999455337691,-1.1,49.6,1008.5028206850235,15.146737991741976,6.604699359,0.009686833,6.595012526,31.0,1.0,2163051.0,21.0,Rajasthan
Gangtok,1756.0,1756.0,1756.0,11.148824714573538,146.5,13.544660846205508,-6.8,42.7,1012.3345869711216,,,,,,,,,Sikkim
Ganjam,16.0,16.0,16.0,5.0910185649774204,168.9,26.96697521648253,11.6,39.6,1008.1111484217596,17.46172971322325,3.782362954,1.187000815,2.595362139,391.0,2.0,3912072.0,23.0,Odisha
Garhwa,,,,,,,,,,11.04842383413576,0.838209479,0.290692695,0.547516784,10.0,0.0,1689634.0,2.0,Jharkhand
Garhwal,,,,,,,,,,14.763560782047266,1.014386007,0.69594354,0.318442467,171.0,7.0,727119.0,7.0,Uttarakhand
Gariaband,,,,,,,,,,7.285327069503,0.872452961,0.366717302,0.505735659,0.0,0.0,777859.0,7.0,Chhattisgarh
Gaurela-Pendra-Marwahi,624.0,624.0,624.0,5.547423620611035,182.9,24.36732592793281,2.5,44.6,1009.1388179986568,,,,,,,,,Madhya Pradesh
Gautam Buddha Nagar,,,,,,,,,,15.137927295438988,4.671283575,0.002840861,4.668442714,59.0,4.0,2613780.0,25.0,Uttar Pradesh
Gaya,110.0,110.0,110.0,3.176481257557436,132.1,25.41035704551649,2.4,47.2,1008.3122977346278,16.047065958457697,3.47076538,0.000225598,3.470539782,122.0,0.0,5429170.0,23.0,Bihar
Ghaziabad,,,,,,,,,,14.894861635598293,2.474121961,0.0,2.474121961,70.0,2.0,4601786.0,24.0,Uttar Pradesh
Ghazipur,0.0,0.0,0.0,3.23489263803681,158.5,25.182975460122698,2.0,45.9,1008.0417944785277,16.433974169994748,9.244698358,0.864783267,8.379915091,97.0,3.0,4171506.0,20.0,Uttar Pradesh
Gir Somnath,15.76639864578925,6.0,50.0,3.9978556841388704,182.9,27.120418958950488,9.3,44.1,1009.0828211189914,14.319257269450071,0.779801587,0.532788711,0.247012876,62.0,5.0,1353212.0,20.0,Gujarat
Giridih,,,,,,,,,,11.462058703328612,0.488850861,0.045970652,0.442880209,12.0,0.0,3023152.0,4.0,Jharkhand
Goalpara,36.0,36.0,36.0,10.090261920752182,347.3,24.05352585627938,9.1,38.5,1008.5572867696441,16.805708109763213,15.877175,3.270135105,12.6070399,158.0,5.0,1063871.0,10.0,Assam
Godda,,,,,,,,,,11.1329118351489,0.351053647,0.042063828,0.308989819,16.0,0.0,1541633.0,5.0,Jharkhand
Golaghat,0.0,0.0,0.0,7.44010736196319,152.5,23.509279141104294,8.4,37.7,1009.0949386503067,16.50027274094674,13.18454925,1.593594635,11.59095462,83.0,5.0,1310870.0,9.0,Assam
Gomati,,,,,,,,,,11.77133230588312,2.520489489,0.002801781,2.517687708,10.0,1.0,559331.0,4.0,Tripura
Gonda,,,,,,,,,,16.927312735081465,2.9367264,0.067902889,2.868823511,196.0,4.0,4066976.0,15.0,Uttar Pradesh
Gondia,311.0,311.0,311.0,5.927369956246962,285.0,28.11222791293214,5.2,46.4,1008.6580926796507,,,,,,,,,Maharashtra
Gondiya,,,,,,,,,,13.257668751528763,1.020830235,0.911616345,0.10921389,35.0,10.0,1579976.0,5.0,Maharashtra
Gopalganj,,,,,,,,,,16.76771702942539,5.900053501,0.432458286,5.467595215,129.0,10.0,2913408.0,24.0,Bihar
Gorakhpur,76.0,76.0,76.0,6.066148615832929,180.1,24.984571428571428,2.4,44.0,1007.8375081116159,18.30257560143651,10.44474452,0.35299449,10.09175003,312.0,11.0,5059142.0,18.0,Uttar Pradesh
Gumla,,,,,,,,,,11.057680028059243,0.738034735,0.061045269,0.676989466,8.0,0.0,1266667.0,4.0,Jharkhand
Guna,477.0,477.0,477.0,5.630609212481427,164.1,25.364795226471387,2.0,46.2,1008.7298858294157,13.740949040317725,0.595168951,0.137757934,0.457411017,63.0,2.0,1461635.0,6.0,Madhya Pradesh
Guntur,104.0,104.0,104.0,2.7319006044325054,65.5,28.472666218938887,13.2,45.7,1008.4098723975823,18.83206907033492,10.2423074,0.999528068,9.242779332,188.0,108.0,5374652.0,8.0,Andhra Pradesh
Gurdaspur,,,,,,,,,,15.565982611007676,8.104089132,0.113656362,7.99043277,92.0,3.0,1740157.0,6.0,Punjab
Gurugram,,,,,,,,,,11.613218485059855,1.190106782,0.025213178,1.164893604,9.0,0.0,2517256.0,7.0,Haryana
Gwalior,205.0,205.0,205.0,3.9415736040609137,198.1,25.34778472410981,1.9,48.0,1008.2754669987546,13.086771542139497,0.637436542,0.480315571,0.157120971,46.0,2.0,2515503.0,5.0,Madhya Pradesh
Hailakandi,,,,,,,,,,15.767161467507034,17.39218508,0.052376525,17.33980856,73.0,6.0,765445.0,9.0,Assam
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.536827590186714,0.722347337,0.097059815,0.625287522,219.0,20.0,502514.0,10.0,Uttar Pradesh
Hamirpur,109.0,109.0,109.0,2.842377434519812,75.5,25.180725319006044,4.2,47.8,1008.2044325050368,17.140789966571763,0.722347337,0.097059815,0.625287522,219.0,20.0,502514.0,10.0,Uttar Pradesh
